dataset,role,task,seed,fold,metric,angle_deg,value,result_path
AS25_clean,baseline,as25_baseline,42,0,angle_accuracy,180,0.497599451303155,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold0/results.json
AS25_clean,baseline,as25_baseline,42,0,angle_accuracy,195,0.4670781893004115,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold0/results.json
AS25_clean,baseline,as25_baseline,42,0,angle_accuracy,210,0.4886831275720165,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold0/results.json
AS25_clean,baseline,as25_baseline,42,0,angle_accuracy,225,0.5037722908093278,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold0/results.json
AS25_clean,baseline,as25_baseline,42,0,angle_accuracy,240,0.5236625514403292,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold0/results.json
AS25_clean,baseline,as25_baseline,42,0,angle_accuracy,255,0.5284636488340192,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold0/results.json
AS25_clean,baseline,as25_baseline,42,0,angle_accuracy,270,0.5637860082304527,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold0/results.json
AS25_clean,baseline,as25_baseline,42,0,angle_accuracy,285,0.5517832647462277,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold0/results.json
AS25_clean,baseline,as25_baseline,42,0,angle_accuracy,300,0.588477366255144,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold0/results.json
AS25_clean,baseline,as25_baseline,42,0,angle_accuracy,315,0.5949931412894376,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold0/results.json
AS25_clean,baseline,as25_baseline,42,0,angle_accuracy,330,0.6241426611796982,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold0/results.json
AS25_clean,baseline,as25_baseline,42,0,angle_accuracy,345,0.6467764060356653,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold0/results.json
AS25_clean,baseline,as25_baseline,42,1,min,,0.46433470507544583,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold1/results.json
AS25_clean,baseline,as25_baseline,42,1,max,,0.6670096021947873,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold1/results.json
AS25_clean,baseline,as25_baseline,42,1,mean,,0.5518975765889346,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold1/results.json
AS25_clean,baseline,as25_baseline,42,1,std,,0.05786054012824006,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold1/results.json
AS25_clean,baseline,as25_baseline,42,1,acc@0,,0.6670096021947873,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold1/results.json
AS25_clean,baseline,as25_baseline,42,1,acc@90,,0.5637860082304527,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold1/results.json
AS25_clean,baseline,as25_baseline,42,1,acc@180,,0.5037722908093278,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold1/results.json
AS25_clean,baseline,as25_baseline,42,1,acc@270,,0.563443072702332,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold1/results.json
AS25_clean,baseline,as25_baseline,42,1,angle_accuracy,0,0.6670096021947873,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold1/results.json
AS25_clean,baseline,as25_baseline,42,1,angle_accuracy,15,0.6382030178326474,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold1/results.json
AS25_clean,baseline,as25_baseline,42,1,angle_accuracy,30,0.6265432098765432,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold1/results.json
AS25_clean,baseline,as25_baseline,42,1,angle_accuracy,45,0.5994513031550068,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold1/results.json
AS25_clean,baseline,as25_baseline,42,1,angle_accuracy,60,0.5809327846364883,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold1/results.json
AS25_clean,baseline,as25_baseline,42,1,angle_accuracy,75,0.5565843621399177,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold1/results.json
AS25_clean,baseline,as25_baseline,42,1,angle_accuracy,90,0.5637860082304527,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold1/results.json
AS25_clean,baseline,as25_baseline,42,1,angle_accuracy,105,0.5192043895747599,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold1/results.json
AS25_clean,baseline,as25_baseline,42,1,angle_accuracy,120,0.5195473251028807,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold1/results.json
AS25_clean,baseline,as25_baseline,42,1,angle_accuracy,135,0.47565157750342935,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold1/results.json
AS25_clean,baseline,as25_baseline,42,1,angle_accuracy,150,0.46433470507544583,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold1/results.json
AS25_clean,baseline,as25_baseline,42,1,angle_accuracy,165,0.47462277091906724,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold1/results.json
AS25_clean,baseline,as25_baseline,42,1,angle_accuracy,180,0.5037722908093278,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold1/results.json
AS25_clean,baseline,as25_baseline,42,1,angle_accuracy,195,0.48113854595336075,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold1/results.json
AS25_clean,baseline,as25_baseline,42,1,angle_accuracy,210,0.4876543209876543,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold1/results.json
AS25_clean,baseline,as25_baseline,42,1,angle_accuracy,225,0.49657064471879286,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold1/results.json
AS25_clean,baseline,as25_baseline,42,1,angle_accuracy,240,0.5257201646090535,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold1/results.json
AS25_clean,baseline,as25_baseline,42,1,angle_accuracy,255,0.5270919067215364,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold1/results.json
AS25_clean,baseline,as25_baseline,42,1,angle_accuracy,270,0.563443072702332,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold1/results.json
AS25_clean,baseline,as25_baseline,42,1,angle_accuracy,285,0.5545267489711934,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold1/results.json
AS25_clean,baseline,as25_baseline,42,1,angle_accuracy,300,0.5757887517146777,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold1/results.json
AS25_clean,baseline,as25_baseline,42,1,angle_accuracy,315,0.5915637860082305,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold1/results.json
AS25_clean,baseline,as25_baseline,42,1,angle_accuracy,330,0.6189986282578875,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold1/results.json
AS25_clean,baseline,as25_baseline,42,1,angle_accuracy,345,0.6334019204389575,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold1/results.json
AS25_clean,baseline,as25_baseline,42,2,min,,0.46536351165980794,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold2/results.json
AS25_clean,baseline,as25_baseline,42,2,max,,0.6563786008230452,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold2/results.json
AS25_clean,baseline,as25_baseline,42,2,mean,,0.5552126200274349,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold2/results.json
AS25_clean,baseline,as25_baseline,42,2,std,,0.061161376103319565,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold2/results.json
AS25_clean,baseline,as25_baseline,42,2,acc@0,,0.6563786008230452,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold2/results.json
AS25_clean,baseline,as25_baseline,42,2,acc@90,,0.5706447187928669,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold2/results.json
AS25_clean,baseline,as25_baseline,42,2,acc@180,,0.4818244170096022,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold2/results.json
AS25_clean,baseline,as25_baseline,42,2,acc@270,,0.5641289437585734,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold2/results.json
AS25_clean,baseline,as25_baseline,42,2,angle_accuracy,0,0.6563786008230452,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold2/results.json
AS25_clean,baseline,as25_baseline,42,2,angle_accuracy,15,0.6454046639231824,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold2/results.json
AS25_clean,baseline,as25_baseline,42,2,angle_accuracy,30,0.6354595336076817,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold2/results.json
AS25_clean,baseline,as25_baseline,42,2,angle_accuracy,45,0.612482853223594,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold2/results.json
AS25_clean,baseline,as25_baseline,42,2,angle_accuracy,60,0.5912208504801097,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold2/results.json
AS25_clean,baseline,as25_baseline,42,2,angle_accuracy,75,0.5685871056241426,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold2/results.json
AS25_clean,baseline,as25_baseline,42,2,angle_accuracy,90,0.5706447187928669,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold2/results.json
AS25_clean,baseline,as25_baseline,42,2,angle_accuracy,105,0.5294924554183813,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold2/results.json
AS25_clean,baseline,as25_baseline,42,2,angle_accuracy,120,0.5137174211248285,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold2/results.json
AS25_clean,baseline,as25_baseline,42,2,angle_accuracy,135,0.4715363511659808,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold2/results.json
AS25_clean,baseline,as25_baseline,42,2,angle_accuracy,150,0.4739368998628258,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold2/results.json
AS25_clean,baseline,as25_baseline,42,2,angle_accuracy,165,0.46536351165980794,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold2/results.json
AS25_clean,baseline,as25_baseline,42,2,angle_accuracy,180,0.4818244170096022,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold2/results.json
AS25_clean,baseline,as25_baseline,42,2,angle_accuracy,195,0.47565157750342935,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold2/results.json
AS25_clean,baseline,as25_baseline,42,2,angle_accuracy,210,0.49176954732510286,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold2/results.json
AS25_clean,baseline,as25_baseline,42,2,angle_accuracy,225,0.502400548696845,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold2/results.json
AS25_clean,baseline,as25_baseline,42,2,angle_accuracy,240,0.5267489711934157,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold2/results.json
AS25_clean,baseline,as25_baseline,42,2,angle_accuracy,255,0.5404663923182441,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold2/results.json
AS25_clean,baseline,as25_baseline,42,2,angle_accuracy,270,0.5641289437585734,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold2/results.json
AS25_clean,baseline,as25_baseline,42,2,angle_accuracy,285,0.5603566529492455,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold2/results.json
AS25_clean,baseline,as25_baseline,42,2,angle_accuracy,300,0.5768175582990398,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold2/results.json
AS25_clean,baseline,as25_baseline,42,2,angle_accuracy,315,0.590877914951989,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold2/results.json
AS25_clean,baseline,as25_baseline,42,2,angle_accuracy,330,0.6310013717421125,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold2/results.json
AS25_clean,baseline,as25_baseline,42,2,angle_accuracy,345,0.6488340192043895,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold2/results.json
AS25_clean,baseline,as25_baseline,42,3,min,,0.4567901234567901,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold3/results.json
AS25_clean,baseline,as25_baseline,42,3,max,,0.6642661179698217,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold3/results.json
AS25_clean,baseline,as25_baseline,42,3,mean,,0.5475394375857339,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold3/results.json
AS25_clean,baseline,as25_baseline,42,3,std,,0.06138281022763885,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold3/results.json
AS25_clean,baseline,as25_baseline,42,3,acc@0,,0.6642661179698217,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold3/results.json
AS25_clean,baseline,as25_baseline,42,3,acc@90,,0.5627572016460906,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold3/results.json
AS25_clean,baseline,as25_baseline,42,3,acc@180,,0.492798353909465,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold3/results.json
AS25_clean,baseline,as25_baseline,42,3,acc@270,,0.5572702331961591,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold3/results.json
AS25_clean,baseline,as25_baseline,42,3,angle_accuracy,0,0.6642661179698217,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold3/results.json
AS25_clean,baseline,as25_baseline,42,3,angle_accuracy,15,0.6450617283950617,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold3/results.json
AS25_clean,baseline,as25_baseline,42,3,angle_accuracy,30,0.6299725651577504,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold3/results.json
AS25_clean,baseline,as25_baseline,42,3,angle_accuracy,45,0.5919067215363512,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold3/results.json
AS25_clean,baseline,as25_baseline,42,3,angle_accuracy,60,0.5768175582990398,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold3/results.json
AS25_clean,baseline,as25_baseline,42,3,angle_accuracy,75,0.5624142661179699,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold3/results.json
AS25_clean,baseline,as25_baseline,42,3,angle_accuracy,90,0.5627572016460906,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold3/results.json
AS25_clean,baseline,as25_baseline,42,3,angle_accuracy,105,0.5198902606310014,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold3/results.json
AS25_clean,baseline,as25_baseline,42,3,angle_accuracy,120,0.5085733882030178,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold3/results.json
AS25_clean,baseline,as25_baseline,42,3,angle_accuracy,135,0.4735939643347051,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold3/results.json
AS25_clean,baseline,as25_baseline,42,3,angle_accuracy,150,0.46536351165980794,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold3/results.json
AS25_clean,baseline,as25_baseline,42,3,angle_accuracy,165,0.4567901234567901,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold3/results.json
AS25_clean,baseline,as25_baseline,42,3,angle_accuracy,180,0.492798353909465,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold3/results.json
AS25_clean,baseline,as25_baseline,42,3,angle_accuracy,195,0.46467764060356653,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold3/results.json
AS25_clean,baseline,as25_baseline,42,3,angle_accuracy,210,0.4890260631001372,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold3/results.json
AS25_clean,baseline,as25_baseline,42,3,angle_accuracy,225,0.4921124828532236,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold3/results.json
AS25_clean,baseline,as25_baseline,42,3,angle_accuracy,240,0.5030864197530864,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold3/results.json
AS25_clean,baseline,as25_baseline,42,3,angle_accuracy,255,0.5195473251028807,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold3/results.json
AS25_clean,baseline,as25_baseline,42,3,angle_accuracy,270,0.5572702331961591,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold3/results.json
AS25_clean,baseline,as25_baseline,42,3,angle_accuracy,285,0.5493827160493827,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold3/results.json
AS25_clean,baseline,as25_baseline,42,3,angle_accuracy,300,0.5737311385459534,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold3/results.json
AS25_clean,baseline,as25_baseline,42,3,angle_accuracy,315,0.5853909465020576,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold3/results.json
AS25_clean,baseline,as25_baseline,42,3,angle_accuracy,330,0.620713305898491,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold3/results.json
AS25_clean,baseline,as25_baseline,42,3,angle_accuracy,345,0.6358024691358025,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold3/results.json
AS25_clean,baseline,as25_baseline,42,4,min,,0.4612482853223594,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold4/results.json
AS25_clean,baseline,as25_baseline,42,4,max,,0.6618655692729767,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold4/results.json
AS25_clean,baseline,as25_baseline,42,4,mean,,0.5485825331504344,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold4/results.json
AS25_clean,baseline,as25_baseline,42,4,std,,0.06234055321286807,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold4/results.json
AS25_clean,baseline,as25_baseline,42,4,acc@0,,0.6618655692729767,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold4/results.json
AS25_clean,baseline,as25_baseline,42,4,acc@90,,0.5504115226337448,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold4/results.json
AS25_clean,baseline,as25_baseline,42,4,acc@180,,0.4835390946502058,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold4/results.json
AS25_clean,baseline,as25_baseline,42,4,acc@270,,0.5552126200274349,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold4/results.json
AS25_clean,baseline,as25_baseline,42,4,angle_accuracy,0,0.6618655692729767,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold4/results.json
AS25_clean,baseline,as25_baseline,42,4,angle_accuracy,15,0.6388888888888888,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold4/results.json
AS25_clean,baseline,as25_baseline,42,4,angle_accuracy,30,0.6334019204389575,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold4/results.json
AS25_clean,baseline,as25_baseline,42,4,angle_accuracy,45,0.6066529492455418,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold4/results.json
AS25_clean,baseline,as25_baseline,42,4,angle_accuracy,60,0.5792181069958847,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold4/results.json
AS25_clean,baseline,as25_baseline,42,4,angle_accuracy,75,0.5524691358024691,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold4/results.json
AS25_clean,baseline,as25_baseline,42,4,angle_accuracy,90,0.5504115226337448,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold4/results.json
AS25_clean,baseline,as25_baseline,42,4,angle_accuracy,105,0.5236625514403292,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold4/results.json
AS25_clean,baseline,as25_baseline,42,4,angle_accuracy,120,0.5150891632373114,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold4/results.json
AS25_clean,baseline,as25_baseline,42,4,angle_accuracy,135,0.48113854595336075,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold4/results.json
AS25_clean,baseline,as25_baseline,42,4,angle_accuracy,150,0.46364883401920437,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold4/results.json
AS25_clean,baseline,as25_baseline,42,4,angle_accuracy,165,0.4612482853223594,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold4/results.json
AS25_clean,baseline,as25_baseline,42,4,angle_accuracy,180,0.4835390946502058,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold4/results.json
AS25_clean,baseline,as25_baseline,42,4,angle_accuracy,195,0.4670781893004115,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold4/results.json
AS25_clean,baseline,as25_baseline,42,4,angle_accuracy,210,0.4821673525377229,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold4/results.json
AS25_clean,baseline,as25_baseline,42,4,angle_accuracy,225,0.4941700960219479,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold4/results.json
AS25_clean,baseline,as25_baseline,42,4,angle_accuracy,240,0.5161179698216736,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold4/results.json
AS25_clean,baseline,as25_baseline,42,4,angle_accuracy,255,0.5120027434842249,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold4/results.json
AS25_clean,baseline,as25_baseline,42,4,angle_accuracy,270,0.5552126200274349,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold4/results.json
AS25_clean,baseline,as25_baseline,42,4,angle_accuracy,285,0.5500685871056241,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold4/results.json
AS25_clean,baseline,as25_baseline,42,4,angle_accuracy,300,0.573045267489712,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold4/results.json
AS25_clean,baseline,as25_baseline,42,4,angle_accuracy,315,0.5843621399176955,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold4/results.json
AS25_clean,baseline,as25_baseline,42,4,angle_accuracy,330,0.6289437585733882,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold4/results.json
AS25_clean,baseline,as25_baseline,42,4,angle_accuracy,345,0.6515775034293553,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed42_fold4/results.json
AS25_clean,baseline,as25_baseline,1337,0,min,,0.44753086419753085,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed1337_fold0/results.json
AS25_clean,baseline,as25_baseline,1337,0,max,,0.6772976680384087,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed1337_fold0/results.json
AS25_clean,baseline,as25_baseline,1337,0,mean,,0.5487540009144948,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed1337_fold0/results.json
AS25_clean,baseline,as25_baseline,1337,0,std,,0.06863771757063598,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed1337_fold0/results.json
AS25_clean,baseline,as25_baseline,1337,0,acc@0,,0.6772976680384087,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed1337_fold0/results.json
AS25_clean,baseline,as25_baseline,1337,0,acc@90,,0.5582990397805213,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed1337_fold0/results.json
AS25_clean,baseline,as25_baseline,1337,0,acc@180,,0.4787379972565158,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed1337_fold0/results.json
AS25_clean,baseline,as25_baseline,1337,0,acc@270,,0.5576131687242798,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed1337_fold0/results.json
AS25_clean,baseline,as25_baseline,1337,0,angle_accuracy,0,0.6772976680384087,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed1337_fold0/results.json
AS25_clean,baseline,as25_baseline,1337,0,angle_accuracy,15,0.6464334705075446,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed1337_fold0/results.json
AS25_clean,baseline,as25_baseline,1337,0,angle_accuracy,30,0.6388888888888888,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed1337_fold0/results.json
AS25_clean,baseline,as25_baseline,1337,0,angle_accuracy,45,0.614883401920439,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed1337_fold0/results.json
AS25_clean,baseline,as25_baseline,1337,0,angle_accuracy,60,0.5895061728395061,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed1337_fold0/results.json
AS25_clean,baseline,as25_baseline,1337,0,angle_accuracy,75,0.5665294924554184,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed1337_fold0/results.json
AS25_clean,baseline,as25_baseline,1337,0,angle_accuracy,90,0.5582990397805213,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed1337_fold0/results.json
AS25_clean,baseline,as25_baseline,1337,0,angle_accuracy,105,0.5130315500685871,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed1337_fold0/results.json
AS25_clean,baseline,as25_baseline,1337,0,angle_accuracy,120,0.5020576131687243,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed1337_fold0/results.json
AS25_clean,baseline,as25_baseline,1337,0,angle_accuracy,135,0.46330589849108367,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed1337_fold0/results.json
AS25_clean,baseline,as25_baseline,1337,0,angle_accuracy,150,0.450960219478738,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed1337_fold0/results.json
AS25_clean,baseline,as25_baseline,1337,0,angle_accuracy,165,0.44753086419753085,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed1337_fold0/results.json
AS25_clean,baseline,as25_baseline,1337,0,angle_accuracy,180,0.4787379972565158,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed1337_fold0/results.json
AS25_clean,baseline,as25_baseline,1337,0,angle_accuracy,195,0.45816186556927296,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed1337_fold0/results.json
AS25_clean,baseline,as25_baseline,1337,0,angle_accuracy,210,0.48559670781893005,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed1337_fold0/results.json
AS25_clean,baseline,as25_baseline,1337,0,angle_accuracy,225,0.49348422496570643,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed1337_fold0/results.json
AS25_clean,baseline,as25_baseline,1337,0,angle_accuracy,240,0.5099451303155007,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed1337_fold0/results.json
AS25_clean,baseline,as25_baseline,1337,0,angle_accuracy,255,0.5154320987654321,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed1337_fold0/results.json
