dataset,role,task,seed,fold,condition,stage,metric,value,temperature,result_path
AS25_clean,baseline,as25_baseline,2024,4,clean,post,brier,0.4984273337521312,1.1835213899612427,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed2024_fold4/results.json
AS25_clean,baseline,as25_baseline,2024,4,noise_0_05,pre,accuracy,0.04355281207133059,1.1835213899612427,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed2024_fold4/results.json
AS25_clean,baseline,as25_baseline,2024,4,noise_0_05,pre,ece,0.29884995486387983,1.1835213899612427,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed2024_fold4/results.json
AS25_clean,baseline,as25_baseline,2024,4,noise_0_05,pre,nll,4.604298114776611,1.1835213899612427,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed2024_fold4/results.json
AS25_clean,baseline,as25_baseline,2024,4,noise_0_05,pre,brier,1.114258634740273,1.1835213899612427,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed2024_fold4/results.json
AS25_clean,baseline,as25_baseline,2024,4,noise_0_05,post,accuracy,0.04355281207133059,1.1835213899612427,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed2024_fold4/results.json
AS25_clean,baseline,as25_baseline,2024,4,noise_0_05,post,ece,0.24759276561817184,1.1835213899612427,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed2024_fold4/results.json
AS25_clean,baseline,as25_baseline,2024,4,noise_0_05,post,nll,4.220048904418945,1.1835213899612427,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed2024_fold4/results.json
AS25_clean,baseline,as25_baseline,2024,4,noise_0_05,post,brier,1.0745635536628397,1.1835213899612427,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed2024_fold4/results.json
AS25_clean,baseline,as25_baseline,2024,4,noise_0_10,pre,accuracy,0.03017832647462277,1.1835213899612427,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed2024_fold4/results.json
AS25_clean,baseline,as25_baseline,2024,4,noise_0_10,pre,ece,0.9121124893018084,1.1835213899612427,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed2024_fold4/results.json
AS25_clean,baseline,as25_baseline,2024,4,noise_0_10,pre,nll,25.036962509155273,1.1835213899612427,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed2024_fold4/results.json
AS25_clean,baseline,as25_baseline,2024,4,noise_0_10,pre,brier,1.857545272050192,1.1835213899612427,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed2024_fold4/results.json
AS25_clean,baseline,as25_baseline,2024,4,noise_0_10,post,accuracy,0.03017832647462277,1.1835213899612427,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed2024_fold4/results.json
AS25_clean,baseline,as25_baseline,2024,4,noise_0_10,post,ece,0.9017206984782905,1.1835213899612427,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed2024_fold4/results.json
AS25_clean,baseline,as25_baseline,2024,4,noise_0_10,post,nll,24.682575225830078,1.1835213899612427,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed2024_fold4/results.json
AS25_clean,baseline,as25_baseline,2024,4,noise_0_10,post,brier,1.8427318049805552,1.1835213899612427,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed2024_fold4/results.json
AS25_clean,aafnet,as25_aafnet,42,0,clean,pre,accuracy,0.6800411522633745,0.7134562730789185,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold0/results.json
AS25_clean,aafnet,as25_aafnet,42,0,clean,pre,ece,0.06321717255502243,0.7134562730789185,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold0/results.json
AS25_clean,aafnet,as25_aafnet,42,0,clean,pre,nll,1.1024736166000366,0.7134562730789185,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold0/results.json
AS25_clean,aafnet,as25_aafnet,42,0,clean,pre,brier,0.450019536810907,0.7134562730789185,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold0/results.json
AS25_clean,aafnet,as25_aafnet,42,0,clean,post,accuracy,0.6800411522633745,0.7134562730789185,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold0/results.json
AS25_clean,aafnet,as25_aafnet,42,0,clean,post,ece,0.09234186470385933,0.7134562730789185,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold0/results.json
AS25_clean,aafnet,as25_aafnet,42,0,clean,post,nll,1.101616621017456,0.7134562730789185,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold0/results.json
AS25_clean,aafnet,as25_aafnet,42,0,clean,post,brier,0.4563902285274553,0.7134562730789185,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold0/results.json
AS25_clean,aafnet,as25_aafnet,42,0,noise_0_05,pre,accuracy,0.6697530864197531,0.7134562730789185,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold0/results.json
AS25_clean,aafnet,as25_aafnet,42,0,noise_0_05,pre,ece,0.056610956185066834,0.7134562730789185,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold0/results.json
AS25_clean,aafnet,as25_aafnet,42,0,noise_0_05,pre,nll,1.1375279426574707,0.7134562730789185,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold0/results.json
AS25_clean,aafnet,as25_aafnet,42,0,noise_0_05,pre,brier,0.4621349232704932,0.7134562730789185,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold0/results.json
AS25_clean,aafnet,as25_aafnet,42,0,noise_0_05,post,accuracy,0.6697530864197531,0.7134562730789185,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold0/results.json
AS25_clean,aafnet,as25_aafnet,42,0,noise_0_05,post,ece,0.10474672815947703,0.7134562730789185,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold0/results.json
AS25_clean,aafnet,as25_aafnet,42,0,noise_0_05,post,nll,1.160116195678711,0.7134562730789185,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold0/results.json
AS25_clean,aafnet,as25_aafnet,42,0,noise_0_05,post,brier,0.47337990547152253,0.7134562730789185,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold0/results.json
AS25_clean,aafnet,as25_aafnet,42,0,noise_0_10,pre,accuracy,0.6419753086419753,0.7134562730789185,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold0/results.json
AS25_clean,aafnet,as25_aafnet,42,0,noise_0_10,pre,ece,0.0451373183494242,0.7134562730789185,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold0/results.json
AS25_clean,aafnet,as25_aafnet,42,0,noise_0_10,pre,nll,1.2387032508850098,0.7134562730789185,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold0/results.json
AS25_clean,aafnet,as25_aafnet,42,0,noise_0_10,pre,brier,0.49658072304760315,0.7134562730789185,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold0/results.json
AS25_clean,aafnet,as25_aafnet,42,0,noise_0_10,post,accuracy,0.6419753086419753,0.7134562730789185,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold0/results.json
AS25_clean,aafnet,as25_aafnet,42,0,noise_0_10,post,ece,0.11372472507309357,0.7134562730789185,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold0/results.json
AS25_clean,aafnet,as25_aafnet,42,0,noise_0_10,post,nll,1.2782361507415771,0.7134562730789185,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold0/results.json
AS25_clean,aafnet,as25_aafnet,42,0,noise_0_10,post,brier,0.5115223663300072,0.7134562730789185,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold0/results.json
AS25_clean,aafnet,as25_aafnet,42,1,clean,pre,accuracy,0.6807270233196159,0.7262850403785706,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold1/results.json
AS25_clean,aafnet,as25_aafnet,42,1,clean,pre,ece,0.06671483681597253,0.7262850403785706,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold1/results.json
AS25_clean,aafnet,as25_aafnet,42,1,clean,pre,nll,1.1254891157150269,0.7262850403785706,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold1/results.json
AS25_clean,aafnet,as25_aafnet,42,1,clean,pre,brier,0.4570758801200185,0.7262850403785706,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold1/results.json
AS25_clean,aafnet,as25_aafnet,42,1,clean,post,accuracy,0.6807270233196159,0.7262850403785706,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold1/results.json
AS25_clean,aafnet,as25_aafnet,42,1,clean,post,ece,0.07517311634401316,0.7262850403785706,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold1/results.json
AS25_clean,aafnet,as25_aafnet,42,1,clean,post,nll,1.1240066289901733,0.7262850403785706,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold1/results.json
AS25_clean,aafnet,as25_aafnet,42,1,clean,post,brier,0.45995387674518134,0.7262850403785706,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold1/results.json
AS25_clean,aafnet,as25_aafnet,42,1,noise_0_05,pre,accuracy,0.6601508916323731,0.7262850403785706,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold1/results.json
AS25_clean,aafnet,as25_aafnet,42,1,noise_0_05,pre,ece,0.05491193801685861,0.7262850403785706,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold1/results.json
AS25_clean,aafnet,as25_aafnet,42,1,noise_0_05,pre,nll,1.1688587665557861,0.7262850403785706,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold1/results.json
AS25_clean,aafnet,as25_aafnet,42,1,noise_0_05,pre,brier,0.47481928186614175,0.7262850403785706,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold1/results.json
AS25_clean,aafnet,as25_aafnet,42,1,noise_0_05,post,accuracy,0.6601508916323731,0.7262850403785706,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold1/results.json
AS25_clean,aafnet,as25_aafnet,42,1,noise_0_05,post,ece,0.08932979753948697,0.7262850403785706,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold1/results.json
AS25_clean,aafnet,as25_aafnet,42,1,noise_0_05,post,nll,1.1837575435638428,0.7262850403785706,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold1/results.json
AS25_clean,aafnet,as25_aafnet,42,1,noise_0_05,post,brier,0.4818866842552592,0.7262850403785706,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold1/results.json
AS25_clean,aafnet,as25_aafnet,42,1,noise_0_10,pre,accuracy,0.6313443072702332,0.7262850403785706,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold1/results.json
AS25_clean,aafnet,as25_aafnet,42,1,noise_0_10,pre,ece,0.05835758275844268,0.7262850403785706,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold1/results.json
AS25_clean,aafnet,as25_aafnet,42,1,noise_0_10,pre,nll,1.2619811296463013,0.7262850403785706,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold1/results.json
AS25_clean,aafnet,as25_aafnet,42,1,noise_0_10,pre,brier,0.5071768074787641,0.7262850403785706,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold1/results.json
AS25_clean,aafnet,as25_aafnet,42,1,noise_0_10,post,accuracy,0.6313443072702332,0.7262850403785706,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold1/results.json
AS25_clean,aafnet,as25_aafnet,42,1,noise_0_10,post,ece,0.10168579344437119,0.7262850403785706,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold1/results.json
AS25_clean,aafnet,as25_aafnet,42,1,noise_0_10,post,nll,1.2872570753097534,0.7262850403785706,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold1/results.json
AS25_clean,aafnet,as25_aafnet,42,1,noise_0_10,post,brier,0.5190316710302182,0.7262850403785706,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold1/results.json
AS25_clean,aafnet,as25_aafnet,42,2,clean,pre,accuracy,0.678326474622771,0.7328412532806396,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold2/results.json
AS25_clean,aafnet,as25_aafnet,42,2,clean,pre,ece,0.07457453204607604,0.7328412532806396,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold2/results.json
AS25_clean,aafnet,as25_aafnet,42,2,clean,pre,nll,1.1074939966201782,0.7328412532806396,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold2/results.json
AS25_clean,aafnet,as25_aafnet,42,2,clean,pre,brier,0.44920995828889676,0.7328412532806396,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold2/results.json
AS25_clean,aafnet,as25_aafnet,42,2,clean,post,accuracy,0.678326474622771,0.7328412532806396,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold2/results.json
AS25_clean,aafnet,as25_aafnet,42,2,clean,post,ece,0.07433817158510655,0.7328412532806396,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold2/results.json
AS25_clean,aafnet,as25_aafnet,42,2,clean,post,nll,1.0895787477493286,0.7328412532806396,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold2/results.json
AS25_clean,aafnet,as25_aafnet,42,2,clean,post,brier,0.45009295084424317,0.7328412532806396,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold2/results.json
AS25_clean,aafnet,as25_aafnet,42,2,noise_0_05,pre,accuracy,0.6622085048010974,0.7328412532806396,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold2/results.json
AS25_clean,aafnet,as25_aafnet,42,2,noise_0_05,pre,ece,0.04854165277710832,0.7328412532806396,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold2/results.json
AS25_clean,aafnet,as25_aafnet,42,2,noise_0_05,pre,nll,1.159846305847168,0.7328412532806396,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold2/results.json
AS25_clean,aafnet,as25_aafnet,42,2,noise_0_05,pre,brier,0.4722446975764823,0.7328412532806396,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold2/results.json
AS25_clean,aafnet,as25_aafnet,42,2,noise_0_05,post,accuracy,0.6622085048010974,0.7328412532806396,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold2/results.json
AS25_clean,aafnet,as25_aafnet,42,2,noise_0_05,post,ece,0.09445224085564641,0.7328412532806396,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold2/results.json
AS25_clean,aafnet,as25_aafnet,42,2,noise_0_05,post,nll,1.1639961004257202,0.7328412532806396,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold2/results.json
AS25_clean,aafnet,as25_aafnet,42,2,noise_0_05,post,brier,0.4810102341324141,0.7328412532806396,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold2/results.json
AS25_clean,aafnet,as25_aafnet,42,2,noise_0_10,pre,accuracy,0.6330589849108368,0.7328412532806396,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold2/results.json
AS25_clean,aafnet,as25_aafnet,42,2,noise_0_10,pre,ece,0.040822211934051736,0.7328412532806396,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold2/results.json
AS25_clean,aafnet,as25_aafnet,42,2,noise_0_10,pre,nll,1.259486198425293,0.7328412532806396,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold2/results.json
AS25_clean,aafnet,as25_aafnet,42,2,noise_0_10,pre,brier,0.5066322120019803,0.7328412532806396,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold2/results.json
AS25_clean,aafnet,as25_aafnet,42,2,noise_0_10,post,accuracy,0.6330589849108368,0.7328412532806396,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold2/results.json
AS25_clean,aafnet,as25_aafnet,42,2,noise_0_10,post,ece,0.10619409018501497,0.7328412532806396,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold2/results.json
AS25_clean,aafnet,as25_aafnet,42,2,noise_0_10,post,nll,1.2781121730804443,0.7328412532806396,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold2/results.json
AS25_clean,aafnet,as25_aafnet,42,2,noise_0_10,post,brier,0.5196799056584465,0.7328412532806396,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold2/results.json
AS25_clean,aafnet,as25_aafnet,42,3,clean,pre,accuracy,0.6676954732510288,0.7218281626701355,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold3/results.json
AS25_clean,aafnet,as25_aafnet,42,3,clean,pre,ece,0.05740909630992286,0.7218281626701355,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold3/results.json
AS25_clean,aafnet,as25_aafnet,42,3,clean,pre,nll,1.1260472536087036,0.7218281626701355,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold3/results.json
AS25_clean,aafnet,as25_aafnet,42,3,clean,pre,brier,0.46285891799677836,0.7218281626701355,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold3/results.json
AS25_clean,aafnet,as25_aafnet,42,3,clean,post,accuracy,0.6676954732510288,0.7218281626701355,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold3/results.json
AS25_clean,aafnet,as25_aafnet,42,3,clean,post,ece,0.08881391616556054,0.7218281626701355,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold3/results.json
AS25_clean,aafnet,as25_aafnet,42,3,clean,post,nll,1.134757161140442,0.7218281626701355,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold3/results.json
AS25_clean,aafnet,as25_aafnet,42,3,clean,post,brier,0.4705561505959948,0.7218281626701355,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold3/results.json
AS25_clean,aafnet,as25_aafnet,42,3,noise_0_05,pre,accuracy,0.6601508916323731,0.7218281626701355,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold3/results.json
AS25_clean,aafnet,as25_aafnet,42,3,noise_0_05,pre,ece,0.05391228721772202,0.7218281626701355,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold3/results.json
AS25_clean,aafnet,as25_aafnet,42,3,noise_0_05,pre,nll,1.1784406900405884,0.7218281626701355,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold3/results.json
AS25_clean,aafnet,as25_aafnet,42,3,noise_0_05,pre,brier,0.4805730023404231,0.7218281626701355,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold3/results.json
AS25_clean,aafnet,as25_aafnet,42,3,noise_0_05,post,accuracy,0.6601508916323731,0.7218281626701355,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold3/results.json
AS25_clean,aafnet,as25_aafnet,42,3,noise_0_05,post,ece,0.09427431056631119,0.7218281626701355,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold3/results.json
AS25_clean,aafnet,as25_aafnet,42,3,noise_0_05,post,nll,1.204835295677185,0.7218281626701355,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold3/results.json
AS25_clean,aafnet,as25_aafnet,42,3,noise_0_05,post,brier,0.4912135731038476,0.7218281626701355,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold3/results.json
AS25_clean,aafnet,as25_aafnet,42,3,noise_0_10,pre,accuracy,0.6313443072702332,0.7218281626701355,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold3/results.json
AS25_clean,aafnet,as25_aafnet,42,3,noise_0_10,pre,ece,0.04088529419608731,0.7218281626701355,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold3/results.json
AS25_clean,aafnet,as25_aafnet,42,3,noise_0_10,pre,nll,1.2778360843658447,0.7218281626701355,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold3/results.json
AS25_clean,aafnet,as25_aafnet,42,3,noise_0_10,pre,brier,0.5120369748585589,0.7218281626701355,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold3/results.json
AS25_clean,aafnet,as25_aafnet,42,3,noise_0_10,post,accuracy,0.6313443072702332,0.7218281626701355,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold3/results.json
AS25_clean,aafnet,as25_aafnet,42,3,noise_0_10,post,ece,0.10481711310450759,0.7218281626701355,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold3/results.json
AS25_clean,aafnet,as25_aafnet,42,3,noise_0_10,post,nll,1.314027190208435,0.7218281626701355,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold3/results.json
AS25_clean,aafnet,as25_aafnet,42,3,noise_0_10,post,brier,0.5251902767574885,0.7218281626701355,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold3/results.json
AS25_clean,aafnet,as25_aafnet,42,4,clean,pre,accuracy,0.6704389574759945,0.6937920451164246,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold4/results.json
AS25_clean,aafnet,as25_aafnet,42,4,clean,pre,ece,0.05722903342220027,0.6937920451164246,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold4/results.json
AS25_clean,aafnet,as25_aafnet,42,4,clean,pre,nll,1.1455605030059814,0.6937920451164246,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold4/results.json
AS25_clean,aafnet,as25_aafnet,42,4,clean,pre,brier,0.46554424423073665,0.6937920451164246,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold4/results.json
AS25_clean,aafnet,as25_aafnet,42,4,clean,post,accuracy,0.6704389574759945,0.6937920451164246,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold4/results.json
AS25_clean,aafnet,as25_aafnet,42,4,clean,post,ece,0.10965763558269527,0.6937920451164246,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold4/results.json
AS25_clean,aafnet,as25_aafnet,42,4,clean,post,nll,1.1624531745910645,0.6937920451164246,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold4/results.json
AS25_clean,aafnet,as25_aafnet,42,4,clean,post,brier,0.47881397327818087,0.6937920451164246,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold4/results.json
AS25_clean,aafnet,as25_aafnet,42,4,noise_0_05,pre,accuracy,0.6611796982167353,0.6937920451164246,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold4/results.json
AS25_clean,aafnet,as25_aafnet,42,4,noise_0_05,pre,ece,0.04539768388609825,0.6937920451164246,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold4/results.json
AS25_clean,aafnet,as25_aafnet,42,4,noise_0_05,pre,nll,1.1657512187957764,0.6937920451164246,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold4/results.json
AS25_clean,aafnet,as25_aafnet,42,4,noise_0_05,pre,brier,0.4737173464369743,0.6937920451164246,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold4/results.json
AS25_clean,aafnet,as25_aafnet,42,4,noise_0_05,post,accuracy,0.6611796982167353,0.6937920451164246,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold4/results.json
AS25_clean,aafnet,as25_aafnet,42,4,noise_0_05,post,ece,0.1154903492523646,0.6937920451164246,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold4/results.json
AS25_clean,aafnet,as25_aafnet,42,4,noise_0_05,post,nll,1.1954957246780396,0.6937920451164246,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold4/results.json
AS25_clean,aafnet,as25_aafnet,42,4,noise_0_05,post,brier,0.48911848129892144,0.6937920451164246,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold4/results.json
AS25_clean,aafnet,as25_aafnet,42,4,noise_0_10,pre,accuracy,0.6385459533607681,0.6937920451164246,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold4/results.json
AS25_clean,aafnet,as25_aafnet,42,4,noise_0_10,pre,ece,0.05570547236704531,0.6937920451164246,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold4/results.json
AS25_clean,aafnet,as25_aafnet,42,4,noise_0_10,pre,nll,1.2419424057006836,0.6937920451164246,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold4/results.json
AS25_clean,aafnet,as25_aafnet,42,4,noise_0_10,pre,brier,0.497170764779336,0.6937920451164246,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold4/results.json
AS25_clean,aafnet,as25_aafnet,42,4,noise_0_10,post,accuracy,0.6385459533607681,0.6937920451164246,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold4/results.json
AS25_clean,aafnet,as25_aafnet,42,4,noise_0_10,post,ece,0.1252338854271525,0.6937920451164246,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold4/results.json
AS25_clean,aafnet,as25_aafnet,42,4,noise_0_10,post,nll,1.2819864749908447,0.6937920451164246,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold4/results.json
AS25_clean,aafnet,as25_aafnet,42,4,noise_0_10,post,brier,0.5161965046688027,0.6937920451164246,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed42_fold4/results.json
AS25_clean,aafnet,as25_aafnet,1337,0,clean,pre,accuracy,0.6827846364883402,0.7147054076194763,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold0/results.json
AS25_clean,aafnet,as25_aafnet,1337,0,clean,pre,ece,0.0684156639371144,0.7147054076194763,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold0/results.json
AS25_clean,aafnet,as25_aafnet,1337,0,clean,pre,nll,1.110731840133667,0.7147054076194763,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold0/results.json
AS25_clean,aafnet,as25_aafnet,1337,0,clean,pre,brier,0.4508495670772629,0.7147054076194763,outputs/public_calibration_rotation/as25_aafnet/public_cv_parity_v1/seed1337_fold0/results.json
