dataset,role,task,seed,fold,metric,value,clean_accuracy,result_path
ASP_clean,aafnet,asp_aafnet,1337,2,gauss_noise_mean,0.664209432000756,0.73773745392685,outputs/public_robustness_attribution/asp_aafnet/public_cv_parity_v1/seed1337_fold2/eval/resnet50/results.json
ASP_clean,aafnet,asp_aafnet,1337,2,motion_blur_mean,0.3946696909554862,0.73773745392685,outputs/public_robustness_attribution/asp_aafnet/public_cv_parity_v1/seed1337_fold2/eval/resnet50/results.json
ASP_clean,aafnet,asp_aafnet,1337,2,jpeg_compress_mean,0.7136376523958038,0.73773745392685,outputs/public_robustness_attribution/asp_aafnet/public_cv_parity_v1/seed1337_fold2/eval/resnet50/results.json
ASP_clean,aafnet,asp_aafnet,1337,2,brightness_mean,0.7140156884982516,0.73773745392685,outputs/public_robustness_attribution/asp_aafnet/public_cv_parity_v1/seed1337_fold2/eval/resnet50/results.json
ASP_clean,aafnet,asp_aafnet,1337,2,occlusion_mean,0.7012569700406389,0.73773745392685,outputs/public_robustness_attribution/asp_aafnet/public_cv_parity_v1/seed1337_fold2/eval/resnet50/results.json
ASP_clean,aafnet,asp_aafnet,1337,2,all_corruption_mean,0.6375578867781873,0.73773745392685,outputs/public_robustness_attribution/asp_aafnet/public_cv_parity_v1/seed1337_fold2/eval/resnet50/results.json
ASP_clean,aafnet,asp_aafnet,1337,3,gauss_noise_mean,0.6584443814384274,0.7451091579245818,outputs/public_robustness_attribution/asp_aafnet/public_cv_parity_v1/seed1337_fold3/eval/resnet50/results.json
ASP_clean,aafnet,asp_aafnet,1337,3,motion_blur_mean,0.4181079293072488,0.7451091579245818,outputs/public_robustness_attribution/asp_aafnet/public_cv_parity_v1/seed1337_fold3/eval/resnet50/results.json
ASP_clean,aafnet,asp_aafnet,1337,3,jpeg_compress_mean,0.7209148473679237,0.7451091579245818,outputs/public_robustness_attribution/asp_aafnet/public_cv_parity_v1/seed1337_fold3/eval/resnet50/results.json
ASP_clean,aafnet,asp_aafnet,1337,3,brightness_mean,0.7152443058312069,0.7451091579245818,outputs/public_robustness_attribution/asp_aafnet/public_cv_parity_v1/seed1337_fold3/eval/resnet50/results.json
ASP_clean,aafnet,asp_aafnet,1337,3,occlusion_mean,0.7041867498346092,0.7451091579245818,outputs/public_robustness_attribution/asp_aafnet/public_cv_parity_v1/seed1337_fold3/eval/resnet50/results.json
ASP_clean,aafnet,asp_aafnet,1337,3,all_corruption_mean,0.6433796427558832,0.7451091579245818,outputs/public_robustness_attribution/asp_aafnet/public_cv_parity_v1/seed1337_fold3/eval/resnet50/results.json
ASP_clean,aafnet,asp_aafnet,1337,4,gauss_noise_mean,0.6567432189774124,0.7263963708534165,outputs/public_robustness_attribution/asp_aafnet/public_cv_parity_v1/seed1337_fold4/eval/resnet50/results.json
ASP_clean,aafnet,asp_aafnet,1337,4,motion_blur_mean,0.43710424345525,0.7263963708534165,outputs/public_robustness_attribution/asp_aafnet/public_cv_parity_v1/seed1337_fold4/eval/resnet50/results.json
ASP_clean,aafnet,asp_aafnet,1337,4,jpeg_compress_mean,0.7130705982421321,0.7263963708534165,outputs/public_robustness_attribution/asp_aafnet/public_cv_parity_v1/seed1337_fold4/eval/resnet50/results.json
ASP_clean,aafnet,asp_aafnet,1337,4,brightness_mean,0.7070220206029676,0.7263963708534165,outputs/public_robustness_attribution/asp_aafnet/public_cv_parity_v1/seed1337_fold4/eval/resnet50/results.json
ASP_clean,aafnet,asp_aafnet,1337,4,occlusion_mean,0.6964370097344297,0.7263963708534165,outputs/public_robustness_attribution/asp_aafnet/public_cv_parity_v1/seed1337_fold4/eval/resnet50/results.json
ASP_clean,aafnet,asp_aafnet,1337,4,all_corruption_mean,0.6420754182024383,0.7263963708534165,outputs/public_robustness_attribution/asp_aafnet/public_cv_parity_v1/seed1337_fold4/eval/resnet50/results.json
ASP_clean,aafnet,asp_aafnet,2024,0,gauss_noise_mean,0.6535299121066062,0.7366033456195067,outputs/public_robustness_attribution/asp_aafnet/public_cv_parity_v1/seed2024_fold0/eval/resnet50/results.json
ASP_clean,aafnet,asp_aafnet,2024,0,motion_blur_mean,0.44532652868348926,0.7366033456195067,outputs/public_robustness_attribution/asp_aafnet/public_cv_parity_v1/seed2024_fold0/eval/resnet50/results.json
ASP_clean,aafnet,asp_aafnet,2024,0,jpeg_compress_mean,0.7136376523958038,0.7366033456195067,outputs/public_robustness_attribution/asp_aafnet/public_cv_parity_v1/seed2024_fold0/eval/resnet50/results.json
ASP_clean,aafnet,asp_aafnet,2024,0,brightness_mean,0.7058879122956242,0.7366033456195067,outputs/public_robustness_attribution/asp_aafnet/public_cv_parity_v1/seed2024_fold0/eval/resnet50/results.json
ASP_clean,aafnet,asp_aafnet,2024,0,occlusion_mean,0.7002173707589074,0.7366033456195067,outputs/public_robustness_attribution/asp_aafnet/public_cv_parity_v1/seed2024_fold0/eval/resnet50/results.json
ASP_clean,aafnet,asp_aafnet,2024,0,all_corruption_mean,0.6437198752480862,0.7366033456195067,outputs/public_robustness_attribution/asp_aafnet/public_cv_parity_v1/seed2024_fold0/eval/resnet50/results.json
ASP_clean,aafnet,asp_aafnet,2024,1,gauss_noise_mean,0.6369908326245156,0.7317833853132975,outputs/public_robustness_attribution/asp_aafnet/public_cv_parity_v1/seed2024_fold1/eval/resnet50/results.json
ASP_clean,aafnet,asp_aafnet,2024,1,motion_blur_mean,0.3701918533219923,0.7317833853132975,outputs/public_robustness_attribution/asp_aafnet/public_cv_parity_v1/seed2024_fold1/eval/resnet50/results.json
ASP_clean,aafnet,asp_aafnet,2024,1,jpeg_compress_mean,0.7163784141385502,0.7317833853132975,outputs/public_robustness_attribution/asp_aafnet/public_cv_parity_v1/seed2024_fold1/eval/resnet50/results.json
ASP_clean,aafnet,asp_aafnet,2024,1,brightness_mean,0.706360457423684,0.7317833853132975,outputs/public_robustness_attribution/asp_aafnet/public_cv_parity_v1/seed2024_fold1/eval/resnet50/results.json
ASP_clean,aafnet,asp_aafnet,2024,1,occlusion_mean,0.6942633021453549,0.7317833853132975,outputs/public_robustness_attribution/asp_aafnet/public_cv_parity_v1/seed2024_fold1/eval/resnet50/results.json
ASP_clean,aafnet,asp_aafnet,2024,1,all_corruption_mean,0.6248369719308194,0.7317833853132975,outputs/public_robustness_attribution/asp_aafnet/public_cv_parity_v1/seed2024_fold1/eval/resnet50/results.json
ASP_clean,aafnet,asp_aafnet,2024,2,gauss_noise_mean,0.6368018145732918,0.7366033456195067,outputs/public_robustness_attribution/asp_aafnet/public_cv_parity_v1/seed2024_fold2/eval/resnet50/results.json
ASP_clean,aafnet,asp_aafnet,2024,2,motion_blur_mean,0.4241565069464134,0.7366033456195067,outputs/public_robustness_attribution/asp_aafnet/public_cv_parity_v1/seed2024_fold2/eval/resnet50/results.json
ASP_clean,aafnet,asp_aafnet,2024,2,jpeg_compress_mean,0.7195917210093564,0.7366033456195067,outputs/public_robustness_attribution/asp_aafnet/public_cv_parity_v1/seed2024_fold2/eval/resnet50/results.json
ASP_clean,aafnet,asp_aafnet,2024,2,brightness_mean,0.7076835837822512,0.7366033456195067,outputs/public_robustness_attribution/asp_aafnet/public_cv_parity_v1/seed2024_fold2/eval/resnet50/results.json
ASP_clean,aafnet,asp_aafnet,2024,2,occlusion_mean,0.6988942444003402,0.7366033456195067,outputs/public_robustness_attribution/asp_aafnet/public_cv_parity_v1/seed2024_fold2/eval/resnet50/results.json
ASP_clean,aafnet,asp_aafnet,2024,2,all_corruption_mean,0.6374255741423306,0.7366033456195067,outputs/public_robustness_attribution/asp_aafnet/public_cv_parity_v1/seed2024_fold2/eval/resnet50/results.json
ASP_clean,aafnet,asp_aafnet,2024,3,gauss_noise_mean,0.6637368868726964,0.7332010206974766,outputs/public_robustness_attribution/asp_aafnet/public_cv_parity_v1/seed2024_fold3/eval/resnet50/results.json
ASP_clean,aafnet,asp_aafnet,2024,3,motion_blur_mean,0.40875153577166623,0.7332010206974766,outputs/public_robustness_attribution/asp_aafnet/public_cv_parity_v1/seed2024_fold3/eval/resnet50/results.json
ASP_clean,aafnet,asp_aafnet,2024,3,jpeg_compress_mean,0.7229940459313865,0.7332010206974766,outputs/public_robustness_attribution/asp_aafnet/public_cv_parity_v1/seed2024_fold3/eval/resnet50/results.json
ASP_clean,aafnet,asp_aafnet,2024,3,brightness_mean,0.7061714393724601,0.7332010206974766,outputs/public_robustness_attribution/asp_aafnet/public_cv_parity_v1/seed2024_fold3/eval/resnet50/results.json
ASP_clean,aafnet,asp_aafnet,2024,3,occlusion_mean,0.6988942444003402,0.7332010206974766,outputs/public_robustness_attribution/asp_aafnet/public_cv_parity_v1/seed2024_fold3/eval/resnet50/results.json
ASP_clean,aafnet,asp_aafnet,2024,3,all_corruption_mean,0.6401096304697099,0.7332010206974766,outputs/public_robustness_attribution/asp_aafnet/public_cv_parity_v1/seed2024_fold3/eval/resnet50/results.json
ASP_clean,aafnet,asp_aafnet,2024,4,gauss_noise_mean,0.6661941215386069,0.7385880351573575,outputs/public_robustness_attribution/asp_aafnet/public_cv_parity_v1/seed2024_fold4/eval/resnet50/results.json
ASP_clean,aafnet,asp_aafnet,2024,4,motion_blur_mean,0.4324733012002646,0.7385880351573575,outputs/public_robustness_attribution/asp_aafnet/public_cv_parity_v1/seed2024_fold4/eval/resnet50/results.json
ASP_clean,aafnet,asp_aafnet,2024,4,jpeg_compress_mean,0.723844627161894,0.7385880351573575,outputs/public_robustness_attribution/asp_aafnet/public_cv_parity_v1/seed2024_fold4/eval/resnet50/results.json
ASP_clean,aafnet,asp_aafnet,2024,4,brightness_mean,0.7176070314715055,0.7385880351573575,outputs/public_robustness_attribution/asp_aafnet/public_cv_parity_v1/seed2024_fold4/eval/resnet50/results.json
ASP_clean,aafnet,asp_aafnet,2024,4,occlusion_mean,0.704659294962669,0.7385880351573575,outputs/public_robustness_attribution/asp_aafnet/public_cv_parity_v1/seed2024_fold4/eval/resnet50/results.json
ASP_clean,aafnet,asp_aafnet,2024,4,all_corruption_mean,0.648955675266988,0.7385880351573575,outputs/public_robustness_attribution/asp_aafnet/public_cv_parity_v1/seed2024_fold4/eval/resnet50/results.json
AS25_clean,baseline,as25_baseline,42,0,gauss_noise_mean,0.03589391860996799,0.6697530864197531,outputs/public_robustness_attribution/as25_baseline/public_cv_parity_v1/seed42_fold0/eval/resnet50/results.json
AS25_clean,baseline,as25_baseline,42,0,motion_blur_mean,0.28566529492455417,0.6697530864197531,outputs/public_robustness_attribution/as25_baseline/public_cv_parity_v1/seed42_fold0/eval/resnet50/results.json
AS25_clean,baseline,as25_baseline,42,0,jpeg_compress_mean,0.636374028349337,0.6697530864197531,outputs/public_robustness_attribution/as25_baseline/public_cv_parity_v1/seed42_fold0/eval/resnet50/results.json
AS25_clean,baseline,as25_baseline,42,0,brightness_mean,0.6163694558756287,0.6697530864197531,outputs/public_robustness_attribution/as25_baseline/public_cv_parity_v1/seed42_fold0/eval/resnet50/results.json
AS25_clean,baseline,as25_baseline,42,0,occlusion_mean,0.6007087334247828,0.6697530864197531,outputs/public_robustness_attribution/as25_baseline/public_cv_parity_v1/seed42_fold0/eval/resnet50/results.json
AS25_clean,baseline,as25_baseline,42,0,all_corruption_mean,0.43500228623685416,0.6697530864197531,outputs/public_robustness_attribution/as25_baseline/public_cv_parity_v1/seed42_fold0/eval/resnet50/results.json
AS25_clean,baseline,as25_baseline,42,1,gauss_noise_mean,0.045038866026520345,0.6673525377229081,outputs/public_robustness_attribution/as25_baseline/public_cv_parity_v1/seed42_fold1/eval/resnet50/results.json
AS25_clean,baseline,as25_baseline,42,1,motion_blur_mean,0.31858710562414266,0.6673525377229081,outputs/public_robustness_attribution/as25_baseline/public_cv_parity_v1/seed42_fold1/eval/resnet50/results.json
AS25_clean,baseline,as25_baseline,42,1,jpeg_compress_mean,0.6264288980338364,0.6673525377229081,outputs/public_robustness_attribution/as25_baseline/public_cv_parity_v1/seed42_fold1/eval/resnet50/results.json
AS25_clean,baseline,as25_baseline,42,1,brightness_mean,0.6211705532693187,0.6673525377229081,outputs/public_robustness_attribution/as25_baseline/public_cv_parity_v1/seed42_fold1/eval/resnet50/results.json
AS25_clean,baseline,as25_baseline,42,1,occlusion_mean,0.5928212162780063,0.6673525377229081,outputs/public_robustness_attribution/as25_baseline/public_cv_parity_v1/seed42_fold1/eval/resnet50/results.json
AS25_clean,baseline,as25_baseline,42,1,all_corruption_mean,0.4408093278463649,0.6673525377229081,outputs/public_robustness_attribution/as25_baseline/public_cv_parity_v1/seed42_fold1/eval/resnet50/results.json
AS25_clean,baseline,as25_baseline,42,2,gauss_noise_mean,0.04583904892546868,0.6563786008230452,outputs/public_robustness_attribution/as25_baseline/public_cv_parity_v1/seed42_fold2/eval/resnet50/results.json
AS25_clean,baseline,as25_baseline,42,2,motion_blur_mean,0.3329903978052126,0.6563786008230452,outputs/public_robustness_attribution/as25_baseline/public_cv_parity_v1/seed42_fold2/eval/resnet50/results.json
AS25_clean,baseline,as25_baseline,42,2,jpeg_compress_mean,0.6165980795610425,0.6563786008230452,outputs/public_robustness_attribution/as25_baseline/public_cv_parity_v1/seed42_fold2/eval/resnet50/results.json
AS25_clean,baseline,as25_baseline,42,2,brightness_mean,0.6072245084590764,0.6563786008230452,outputs/public_robustness_attribution/as25_baseline/public_cv_parity_v1/seed42_fold2/eval/resnet50/results.json
AS25_clean,baseline,as25_baseline,42,2,occlusion_mean,0.5941929583904892,0.6563786008230452,outputs/public_robustness_attribution/as25_baseline/public_cv_parity_v1/seed42_fold2/eval/resnet50/results.json
AS25_clean,baseline,as25_baseline,42,2,all_corruption_mean,0.4393689986282579,0.6563786008230452,outputs/public_robustness_attribution/as25_baseline/public_cv_parity_v1/seed42_fold2/eval/resnet50/results.json
AS25_clean,baseline,as25_baseline,42,3,gauss_noise_mean,0.032121627800640144,0.6642661179698217,outputs/public_robustness_attribution/as25_baseline/public_cv_parity_v1/seed42_fold3/eval/resnet50/results.json
AS25_clean,baseline,as25_baseline,42,3,motion_blur_mean,0.3009830818472794,0.6642661179698217,outputs/public_robustness_attribution/as25_baseline/public_cv_parity_v1/seed42_fold3/eval/resnet50/results.json
AS25_clean,baseline,as25_baseline,42,3,jpeg_compress_mean,0.6204846822130773,0.6642661179698217,outputs/public_robustness_attribution/as25_baseline/public_cv_parity_v1/seed42_fold3/eval/resnet50/results.json
AS25_clean,baseline,as25_baseline,42,3,brightness_mean,0.6129401005944216,0.6642661179698217,outputs/public_robustness_attribution/as25_baseline/public_cv_parity_v1/seed42_fold3/eval/resnet50/results.json
AS25_clean,baseline,as25_baseline,42,3,occlusion_mean,0.5943072702331962,0.6642661179698217,outputs/public_robustness_attribution/as25_baseline/public_cv_parity_v1/seed42_fold3/eval/resnet50/results.json
AS25_clean,baseline,as25_baseline,42,3,all_corruption_mean,0.4321673525377229,0.6642661179698217,outputs/public_robustness_attribution/as25_baseline/public_cv_parity_v1/seed42_fold3/eval/resnet50/results.json
AS25_clean,baseline,as25_baseline,42,4,gauss_noise_mean,0.0386374028349337,0.6618655692729767,outputs/public_robustness_attribution/as25_baseline/public_cv_parity_v1/seed42_fold4/eval/resnet50/results.json
AS25_clean,baseline,as25_baseline,42,4,motion_blur_mean,0.2935528120713306,0.6618655692729767,outputs/public_robustness_attribution/as25_baseline/public_cv_parity_v1/seed42_fold4/eval/resnet50/results.json
AS25_clean,baseline,as25_baseline,42,4,jpeg_compress_mean,0.6295153177869227,0.6618655692729767,outputs/public_robustness_attribution/as25_baseline/public_cv_parity_v1/seed42_fold4/eval/resnet50/results.json
AS25_clean,baseline,as25_baseline,42,4,brightness_mean,0.6175125743026978,0.6618655692729767,outputs/public_robustness_attribution/as25_baseline/public_cv_parity_v1/seed42_fold4/eval/resnet50/results.json
AS25_clean,baseline,as25_baseline,42,4,occlusion_mean,0.5880201188843164,0.6618655692729767,outputs/public_robustness_attribution/as25_baseline/public_cv_parity_v1/seed42_fold4/eval/resnet50/results.json
AS25_clean,baseline,as25_baseline,42,4,all_corruption_mean,0.43344764517604023,0.6618655692729767,outputs/public_robustness_attribution/as25_baseline/public_cv_parity_v1/seed42_fold4/eval/resnet50/results.json
AS25_clean,baseline,as25_baseline,1337,0,gauss_noise_mean,0.04000914494741655,0.6772976680384087,outputs/public_robustness_attribution/as25_baseline/public_cv_parity_v1/seed1337_fold0/eval/resnet50/results.json
AS25_clean,baseline,as25_baseline,1337,0,motion_blur_mean,0.3026977594878829,0.6772976680384087,outputs/public_robustness_attribution/as25_baseline/public_cv_parity_v1/seed1337_fold0/eval/resnet50/results.json
AS25_clean,baseline,as25_baseline,1337,0,jpeg_compress_mean,0.6281435756744399,0.6772976680384087,outputs/public_robustness_attribution/as25_baseline/public_cv_parity_v1/seed1337_fold0/eval/resnet50/results.json
AS25_clean,baseline,as25_baseline,1337,0,brightness_mean,0.6100823045267489,0.6772976680384087,outputs/public_robustness_attribution/as25_baseline/public_cv_parity_v1/seed1337_fold0/eval/resnet50/results.json
AS25_clean,baseline,as25_baseline,1337,0,occlusion_mean,0.5935070873342478,0.6772976680384087,outputs/public_robustness_attribution/as25_baseline/public_cv_parity_v1/seed1337_fold0/eval/resnet50/results.json
AS25_clean,baseline,as25_baseline,1337,0,all_corruption_mean,0.4348879743941472,0.6772976680384087,outputs/public_robustness_attribution/as25_baseline/public_cv_parity_v1/seed1337_fold0/eval/resnet50/results.json
AS25_clean,baseline,as25_baseline,1337,1,gauss_noise_mean,0.03966620941929584,0.6745541838134431,outputs/public_robustness_attribution/as25_baseline/public_cv_parity_v1/seed1337_fold1/eval/resnet50/results.json
AS25_clean,baseline,as25_baseline,1337,1,motion_blur_mean,0.32796067672610885,0.6745541838134431,outputs/public_robustness_attribution/as25_baseline/public_cv_parity_v1/seed1337_fold1/eval/resnet50/results.json
AS25_clean,baseline,as25_baseline,1337,1,jpeg_compress_mean,0.6343164151806128,0.6745541838134431,outputs/public_robustness_attribution/as25_baseline/public_cv_parity_v1/seed1337_fold1/eval/resnet50/results.json
AS25_clean,baseline,as25_baseline,1337,1,brightness_mean,0.6212848651120256,0.6745541838134431,outputs/public_robustness_attribution/as25_baseline/public_cv_parity_v1/seed1337_fold1/eval/resnet50/results.json
AS25_clean,baseline,as25_baseline,1337,1,occlusion_mean,0.6047096479195244,0.6745541838134431,outputs/public_robustness_attribution/as25_baseline/public_cv_parity_v1/seed1337_fold1/eval/resnet50/results.json
AS25_clean,baseline,as25_baseline,1337,1,all_corruption_mean,0.44558756287151347,0.6745541838134431,outputs/public_robustness_attribution/as25_baseline/public_cv_parity_v1/seed1337_fold1/eval/resnet50/results.json
AS25_clean,baseline,as25_baseline,1337,2,gauss_noise_mean,0.03920896204846822,0.6759259259259259,outputs/public_robustness_attribution/as25_baseline/public_cv_parity_v1/seed1337_fold2/eval/resnet50/results.json
AS25_clean,baseline,as25_baseline,1337,2,motion_blur_mean,0.2916095107453132,0.6759259259259259,outputs/public_robustness_attribution/as25_baseline/public_cv_parity_v1/seed1337_fold2/eval/resnet50/results.json
AS25_clean,baseline,as25_baseline,1337,2,jpeg_compress_mean,0.6289437585733882,0.6759259259259259,outputs/public_robustness_attribution/as25_baseline/public_cv_parity_v1/seed1337_fold2/eval/resnet50/results.json
AS25_clean,baseline,as25_baseline,1337,2,brightness_mean,0.6178555098308185,0.6759259259259259,outputs/public_robustness_attribution/as25_baseline/public_cv_parity_v1/seed1337_fold2/eval/resnet50/results.json
AS25_clean,baseline,as25_baseline,1337,2,occlusion_mean,0.6044810242341107,0.6759259259259259,outputs/public_robustness_attribution/as25_baseline/public_cv_parity_v1/seed1337_fold2/eval/resnet50/results.json
AS25_clean,baseline,as25_baseline,1337,2,all_corruption_mean,0.4364197530864198,0.6759259259259259,outputs/public_robustness_attribution/as25_baseline/public_cv_parity_v1/seed1337_fold2/eval/resnet50/results.json
AS25_clean,baseline,as25_baseline,1337,3,gauss_noise_mean,0.039780521262002745,0.6642661179698217,outputs/public_robustness_attribution/as25_baseline/public_cv_parity_v1/seed1337_fold3/eval/resnet50/results.json
AS25_clean,baseline,as25_baseline,1337,3,motion_blur_mean,0.3326474622770919,0.6642661179698217,outputs/public_robustness_attribution/as25_baseline/public_cv_parity_v1/seed1337_fold3/eval/resnet50/results.json
AS25_clean,baseline,as25_baseline,1337,3,jpeg_compress_mean,0.6228852309099223,0.6642661179698217,outputs/public_robustness_attribution/as25_baseline/public_cv_parity_v1/seed1337_fold3/eval/resnet50/results.json
AS25_clean,baseline,as25_baseline,1337,3,brightness_mean,0.6098536808413352,0.6642661179698217,outputs/public_robustness_attribution/as25_baseline/public_cv_parity_v1/seed1337_fold3/eval/resnet50/results.json
AS25_clean,baseline,as25_baseline,1337,3,occlusion_mean,0.5955647005029722,0.6642661179698217,outputs/public_robustness_attribution/as25_baseline/public_cv_parity_v1/seed1337_fold3/eval/resnet50/results.json
AS25_clean,baseline,as25_baseline,1337,3,all_corruption_mean,0.44014631915866487,0.6642661179698217,outputs/public_robustness_attribution/as25_baseline/public_cv_parity_v1/seed1337_fold3/eval/resnet50/results.json
AS25_clean,baseline,as25_baseline,1337,4,gauss_noise_mean,0.03235025148605396,0.6800411522633745,outputs/public_robustness_attribution/as25_baseline/public_cv_parity_v1/seed1337_fold4/eval/resnet50/results.json
AS25_clean,baseline,as25_baseline,1337,4,motion_blur_mean,0.3248742569730224,0.6800411522633745,outputs/public_robustness_attribution/as25_baseline/public_cv_parity_v1/seed1337_fold4/eval/resnet50/results.json
AS25_clean,baseline,as25_baseline,1337,4,jpeg_compress_mean,0.6262002743484225,0.6800411522633745,outputs/public_robustness_attribution/as25_baseline/public_cv_parity_v1/seed1337_fold4/eval/resnet50/results.json
AS25_clean,baseline,as25_baseline,1337,4,brightness_mean,0.6226566072245084,0.6800411522633745,outputs/public_robustness_attribution/as25_baseline/public_cv_parity_v1/seed1337_fold4/eval/resnet50/results.json
AS25_clean,baseline,as25_baseline,1337,4,occlusion_mean,0.6109967992684042,0.6800411522633745,outputs/public_robustness_attribution/as25_baseline/public_cv_parity_v1/seed1337_fold4/eval/resnet50/results.json
AS25_clean,baseline,as25_baseline,1337,4,all_corruption_mean,0.4434156378600823,0.6800411522633745,outputs/public_robustness_attribution/as25_baseline/public_cv_parity_v1/seed1337_fold4/eval/resnet50/results.json
AS25_clean,baseline,as25_baseline,2024,0,gauss_noise_mean,0.03326474622770919,0.6721536351165981,outputs/public_robustness_attribution/as25_baseline/public_cv_parity_v1/seed2024_fold0/eval/resnet50/results.json
AS25_clean,baseline,as25_baseline,2024,0,motion_blur_mean,0.3066986739826246,0.6721536351165981,outputs/public_robustness_attribution/as25_baseline/public_cv_parity_v1/seed2024_fold0/eval/resnet50/results.json
AS25_clean,baseline,as25_baseline,2024,0,jpeg_compress_mean,0.627914951989026,0.6721536351165981,outputs/public_robustness_attribution/as25_baseline/public_cv_parity_v1/seed2024_fold0/eval/resnet50/results.json
AS25_clean,baseline,as25_baseline,2024,0,brightness_mean,0.6108824874256973,0.6721536351165981,outputs/public_robustness_attribution/as25_baseline/public_cv_parity_v1/seed2024_fold0/eval/resnet50/results.json
AS25_clean,baseline,as25_baseline,2024,0,occlusion_mean,0.596822130772748,0.6721536351165981,outputs/public_robustness_attribution/as25_baseline/public_cv_parity_v1/seed2024_fold0/eval/resnet50/results.json
AS25_clean,baseline,as25_baseline,2024,0,all_corruption_mean,0.43511659807956105,0.6721536351165981,outputs/public_robustness_attribution/as25_baseline/public_cv_parity_v1/seed2024_fold0/eval/resnet50/results.json
AS25_clean,baseline,as25_baseline,2024,1,gauss_noise_mean,0.037494284407864654,0.668724279835391,outputs/public_robustness_attribution/as25_baseline/public_cv_parity_v1/seed2024_fold1/eval/resnet50/results.json
AS25_clean,baseline,as25_baseline,2024,1,motion_blur_mean,0.32704618198445357,0.668724279835391,outputs/public_robustness_attribution/as25_baseline/public_cv_parity_v1/seed2024_fold1/eval/resnet50/results.json
AS25_clean,baseline,as25_baseline,2024,1,jpeg_compress_mean,0.624371284865112,0.668724279835391,outputs/public_robustness_attribution/as25_baseline/public_cv_parity_v1/seed2024_fold1/eval/resnet50/results.json
AS25_clean,baseline,as25_baseline,2024,1,brightness_mean,0.6063100137174211,0.668724279835391,outputs/public_robustness_attribution/as25_baseline/public_cv_parity_v1/seed2024_fold1/eval/resnet50/results.json
AS25_clean,baseline,as25_baseline,2024,1,occlusion_mean,0.5917924096936442,0.668724279835391,outputs/public_robustness_attribution/as25_baseline/public_cv_parity_v1/seed2024_fold1/eval/resnet50/results.json
AS25_clean,baseline,as25_baseline,2024,1,all_corruption_mean,0.43740283493369914,0.668724279835391,outputs/public_robustness_attribution/as25_baseline/public_cv_parity_v1/seed2024_fold1/eval/resnet50/results.json
AS25_clean,baseline,as25_baseline,2024,2,gauss_noise_mean,0.03829446730681298,0.6611796982167353,outputs/public_robustness_attribution/as25_baseline/public_cv_parity_v1/seed2024_fold2/eval/resnet50/results.json
AS25_clean,baseline,as25_baseline,2024,2,motion_blur_mean,0.3100137174211248,0.6611796982167353,outputs/public_robustness_attribution/as25_baseline/public_cv_parity_v1/seed2024_fold2/eval/resnet50/results.json
AS25_clean,baseline,as25_baseline,2024,2,jpeg_compress_mean,0.613625971650663,0.6611796982167353,outputs/public_robustness_attribution/as25_baseline/public_cv_parity_v1/seed2024_fold2/eval/resnet50/results.json
AS25_clean,baseline,as25_baseline,2024,2,brightness_mean,0.601623228166438,0.6611796982167353,outputs/public_robustness_attribution/as25_baseline/public_cv_parity_v1/seed2024_fold2/eval/resnet50/results.json
AS25_clean,baseline,as25_baseline,2024,2,occlusion_mean,0.5883630544124372,0.6611796982167353,outputs/public_robustness_attribution/as25_baseline/public_cv_parity_v1/seed2024_fold2/eval/resnet50/results.json
AS25_clean,baseline,as25_baseline,2024,2,all_corruption_mean,0.4303840877914952,0.6611796982167353,outputs/public_robustness_attribution/as25_baseline/public_cv_parity_v1/seed2024_fold2/eval/resnet50/results.json
AS25_clean,baseline,as25_baseline,2024,3,gauss_noise_mean,0.03772290809327847,0.6690672153635117,outputs/public_robustness_attribution/as25_baseline/public_cv_parity_v1/seed2024_fold3/eval/resnet50/results.json
AS25_clean,baseline,as25_baseline,2024,3,motion_blur_mean,0.32898948331047095,0.6690672153635117,outputs/public_robustness_attribution/as25_baseline/public_cv_parity_v1/seed2024_fold3/eval/resnet50/results.json
AS25_clean,baseline,as25_baseline,2024,3,jpeg_compress_mean,0.620713305898491,0.6690672153635117,outputs/public_robustness_attribution/as25_baseline/public_cv_parity_v1/seed2024_fold3/eval/resnet50/results.json
AS25_clean,baseline,as25_baseline,2024,3,brightness_mean,0.6227709190672154,0.6690672153635117,outputs/public_robustness_attribution/as25_baseline/public_cv_parity_v1/seed2024_fold3/eval/resnet50/results.json
AS25_clean,baseline,as25_baseline,2024,3,occlusion_mean,0.60413808870599,0.6690672153635117,outputs/public_robustness_attribution/as25_baseline/public_cv_parity_v1/seed2024_fold3/eval/resnet50/results.json
AS25_clean,baseline,as25_baseline,2024,3,all_corruption_mean,0.44286694101508917,0.6690672153635117,outputs/public_robustness_attribution/as25_baseline/public_cv_parity_v1/seed2024_fold3/eval/resnet50/results.json
AS25_clean,baseline,as25_baseline,2024,4,gauss_noise_mean,0.03497942386831276,0.6594650205761317,outputs/public_robustness_attribution/as25_baseline/public_cv_parity_v1/seed2024_fold4/eval/resnet50/results.json
AS25_clean,baseline,as25_baseline,2024,4,motion_blur_mean,0.2836076817558299,0.6594650205761317,outputs/public_robustness_attribution/as25_baseline/public_cv_parity_v1/seed2024_fold4/eval/resnet50/results.json
AS25_clean,baseline,as25_baseline,2024,4,jpeg_compress_mean,0.6081390032007316,0.6594650205761317,outputs/public_robustness_attribution/as25_baseline/public_cv_parity_v1/seed2024_fold4/eval/resnet50/results.json
